gene_id	gene_name	X1O	X2O	X3O	P11_1	P11_2	P11_3
ENSG00000020129	NCDN	5534.001	4664	3696	5582	5520.001	6206.001
ENSG00000020181	ADGRA2	7059	5901	4179	7330	7179	8007
ENSG00000020219	CCT8L1P	0	1	0	2	4	0
ENSG00000020256	ZFP64	2543	2245	1985.001	2574	2516	3019.001
ENSG00000020426	MNAT1	702	553.999	901.001	721	659	739.001
ENSG00000020577	SAMD4A	841.999	687	483	852	853	971
ENSG00000020633	RUNX3	11	9.021	8	18	12	11
ENSG00000020922	MRE11	3001	2525	2445.001	3355	3191.998	3290.997
ENSG00000021300	PLEKHB1	86	82	96	81	113	104
ENSG00000021355	SERPINB1	384.999	288.001	460	401	362	424
ENSG00000021461	CYP3A43	0	0	0	0	0	0
ENSG00000021488	SLC7A9	6	5	0	6	4	3
ENSG00000021574	SPAST	3558.002	2798.991	2911.999	3456.001	3281.995	3663.992
ENSG00000021645	NRXN3	37	20	18	28.001	26	34
ENSG00000021762	OSBPL5	240	276.001	183.999	299	273	321.999
ENSG00000021776	AQR	5297	4008.999	3330.001	5368	4798	5276.999
ENSG00000021826	CPS1	62	47	53	56	79	54
ENSG00000021852	C8B	0	0	0	1	0	0
ENSG00000022267	FHL1	6649.998	5155.999	4886	6119.999	6129	6460.995
ENSG00000022277	RTF2	5728.959	4767.963	6117.875	5911.942	6166.949	6418.936
ENSG00000022355	GABRA1	1	1	0	0	1	2
ENSG00000022556	NLRP2	0	0	0	0	0	0
ENSG00000022567	SLC45A4	2005	1592.001	1251	1977	1974	2256
ENSG00000022840	RNF10	11202.001	8809.999	8870.999	11020.001	11009.997	12516.003
ENSG00000022976	ZNF839	1333.091	1302.999	1096.101	1517	1583.006	1525
ENSG00000023041	ZDHHC6	2199.001	1986.999	2590.001	2566.001	2381	2408
ENSG00000023171	GRAMD1B	969.999	796.999	656	985.999	992.999	1080.001
ENSG00000023191	RNH1	3668.001	3175.999	3081.001	3908.002	4115.998	4385
ENSG00000023228	NDUFS1	7680.923	6296.984	7131.188	7794.063	7173.976	8195.962
ENSG00000023287	RB1CC1	2882	2289.999	2174.999	3126	2619.999	2918
ENSG00000023318	ERP44	2157	1977.999	2007.001	2327	2432	2563
ENSG00000023330	ALAS1	1951	1654.999	1780	2019	1994	2168
ENSG00000023445	BIRC3	3	1	3	2	1	5
ENSG00000023516	AKAP11	4305	3224	2458	4254	3863	4399
ENSG00000023572	GLRX2	602	487	585.002	602	593	649
ENSG00000023608	SNAPC1	1243.438	1056.534	1648	1408	1175.573	1261
ENSG00000023697	DERA	2791.999	2317	3059	3048	2891.999	3152.001
ENSG00000023734	STRAP	12581.998	10358.999	13593	12966	12264	13314.999
ENSG00000023839	ABCC2	32	35	26	38	36	40
ENSG00000023892	DEF6	35	30	21	26	24	24
ENSG00000023902	PLEKHO1	9952.001	8876	11051	10821.999	11938	12318
ENSG00000023909	GCLM	805	608	729	748.999	710	848
ENSG00000024048	UBR2	2762	2127	1742	2735.001	2649	2845
ENSG00000024422	EHD2	285	210	168	246.042	233	306
ENSG00000024526	DEPDC1	2262.861	1785.912	1920.929	2477.953	2085.984	2119.827
ENSG00000024862	CCDC28A	644	595	710	753	690	787
ENSG00000025039	RRAGD	815	660	640	829	809	985
ENSG00000025156	HSF2	2224.992	1895.994	2000	2280.987	2167.977	2211.973
ENSG00000025293	PHF20	4775.999	3998	3601	5001	4918.001	5432.003
ENSG00000025423	HSD17B6	128	115.999	184.999	173	174	194
ENSG00000025434	NR1H3	221	241.999	299.001	273	288.999	277.001
ENSG00000025708	TYMP	464.005	517.46	487.807	478.695	541.647	552.268
ENSG00000025770	NCAPH2	7269	6988.001	7977	8143	8696	9084
ENSG00000025772	TOMM34	4095	3397	3861	3945	4302	4319
ENSG00000025796	SEC63	6840.714	5297.386	4654.118	7049.048	6544.959	7166.894
ENSG00000025800	KPNA6	7481.844	5704.977	5101.28	7215.123	7165.192	8006.033
ENSG00000026025	VIM	9580	8143	7846	9398	9781.002	11003.999
ENSG00000026036	RTEL1-TNFRSF6B	1067.359	1333.933	661	1448.114	1493.106	1238.418
ENSG00000026103	FAS	31.001	28.999	29.001	49.999	42	27.077
ENSG00000026297	RNASET2	894.325	844.074	1042.352	1066.91	991.977	1032.08
ENSG00000026508	CD44	334	283	314	318	348	343.001
ENSG00000026559	KCNG1	755.999	611	649.995	758	812.999	908
ENSG00000026652	AGPAT4	1925	1628	1490	2213.824	2242.001	2307
ENSG00000026751	SLAMF7	0	0	0	0	1	0
ENSG00000026950	BTN3A1	1138.457	1160.315	1095.008	1283.923	1420.988	1410.35
ENSG00000027001	MIPEP	623	433	592	620	496	626
ENSG00000027075	PRKCH	526.999	420	451	548	468	545
ENSG00000027644	INSRR	942.346	1132	594	1253	1361	1156
ENSG00000027697	IFNGR1	1596	1328	1935	1669	1553.998	1685.001
ENSG00000027847	B4GALT7	1239	1176.999	1304.999	1363	1361	1512
ENSG00000027869	SH2D2A	4	5	12	12	5	18
ENSG00000028116	VRK2	0	0	0	0	0	1
ENSG00000028137	TNFRSF1B	37	39	28	42	26	33
ENSG00000028203	VEZT	3434.999	2994	3122.998	3741	3502.999	3663.002
ENSG00000028277	POU2F2	1271.544	1057	824.999	1442	1451.01	1420.999
ENSG00000028310	BRD9	5950.641	5566.432	5191.326	6707.762	6996.802	7066.565
ENSG00000028528	SNX1	7889.999	7264	7737.999	8752.001	9187.999	9385
ENSG00000028839	TBPL1	1599.145	1224.253	2139.907	1695	1402.406	1427.098
ENSG00000029153	BMAL2	287	204.361	232	290	266	282
ENSG00000029363	BCLAF1	16182.413	13027.664	12263.836	16930.241	16179.127	18374.862
ENSG00000029364	SLC39A9	7653.999	5813.001	6046.999	7138	6759.999	7458.001
ENSG00000029534	ANK1	2462.001	2036	1450	2610.001	2624.001	2906
ENSG00000029559	IBSP	0	1	1	0	0	0
ENSG00000029639	TFB1M	1101.018	948.427	1239.322	1167.635	1154.99	1134.2
ENSG00000029725	RABEP1	5369	4435	4286	5717.999	5256	6088.999
ENSG00000029993	HMGB3	11436.688	9611.854	10043.844	11964.761	11694.29	12976.48
ENSG00000030066	NUP160	8820.999	6595	6250	8770	8118	8801.932
ENSG00000030110	BAK1	1242.969	1099.8	1377	1314.851	1434.372	1479.765
ENSG00000030304	MUSK	1	0	0	0	0	0
ENSG00000030419	IKZF2	52	63	52	70	55	87
ENSG00000030582	GRN	5542.999	4453	4162	5212.998	5631	6113.999
ENSG00000031003	FAM13B	2897.999	2269.001	2007.999	3031.001	2639	2852
ENSG00000031081	ARHGAP31	7874	6631	5389	8210	7964	9374
ENSG00000031691	CENPQ	531	420	587	593	577	593
ENSG00000031698	SARS1	8884.001	8244	11100	10056.999	10430.001	10847
ENSG00000031823	RANBP3	6171.999	5490.998	4834	6387.999	6650	7389.999
ENSG00000032219	ARID4A	1514.002	1239.001	1147.999	1624	1379.002	1581.001
ENSG00000032389	EIPR1	5494.999	4740.999	6713.999	5626	5762	6081.999
ENSG00000032444	PNPLA6	5542.413	4752.846	4022.08	5744.463	5978.299	6774.056
ENSG00000032742	IFT88	864.001	728	925	981	902	985.001
ENSG00000033011	ALG1	1575.185	1388.92	1574.509	1567.515	1727.917	1816.331
ENSG00000033030	ZCCHC8	2554	2327.002	2017.001	2903.002	2876.999	3013.999
ENSG00000033050	ABCF2	7153.717	5881.285	6514.942	7570.231	7645.846	8113.557
ENSG00000033100	CHPF2	4651	4110	3263	4869.999	4897	5272
ENSG00000033122	LRRC7	3	4	4	7	4	5
ENSG00000033170	FUT8	1425	1179.001	1196	1451	1360.999	1562
ENSG00000033178	UBA6	2317.998	1893	1737	2564	2199	2314.002
ENSG00000033327	GAB2	15749	13012.994	10679.999	15965	16509.999	19051
ENSG00000033627	ATP6V0A1	5791.503	4814.001	3937.192	5838.399	6131.617	6541.528
ENSG00000033800	PIAS1	3143	2486.001	2354	2959	2714	3061
ENSG00000033867	SLC4A7	2097	1657	1472.003	2187	2115	2287.999
ENSG00000034053	APBA2	10039.999	8728.001	8513	10979	11007.999	12363.999
ENSG00000034152	MAP2K3	907	828	720	973.001	1029	1122.001
ENSG00000034239	CLXN	33	23.001	29	36	22.973	21
ENSG00000034510	TMSB10	46748.924	44305.829	77529.884	49751.756	54987.879	54970.806
ENSG00000034533	ASTE1	621	491	655.999	611	579	625
ENSG00000034677	RNF19A	1686.999	1423.999	1409.88	1863.999	1739	1922
ENSG00000034693	PEX3	368	283.238	535.994	433	375	348
ENSG00000034713	GABARAPL2	4586	4123	6859.001	4932.843	4997.999	5213.999
ENSG00000034971	MYOC	0	0	0	0	1	0
ENSG00000035115	SH3YL1	1895	1697.666	1402	2263.999	2194.001	2219.002
ENSG00000035141	FAM136A	3775	3210.991	3556.957	4023.001	3816	3897.81
ENSG00000035403	VCL	4312	3476.001	3291	4436	4352.999	5101
ENSG00000035499	DEPDC1B	1959.001	1680.001	2586	1985.001	1886.999	2117
ENSG00000035664	DAPK2	108.001	76	77	103	107.012	116
ENSG00000035681	NSMAF	2330.002	1874.999	1786.001	2445.999	2293.999	2420.999
ENSG00000035687	ADSS2	3671.996	2706.993	3055.001	3870.995	3290	3710.998
ENSG00000035720	STAP1	0	0	0	0	0	0
ENSG00000035862	TIMP2	50735.996	39490.999	31479.001	46115	48707	54888.001
ENSG00000035928	RFC1	6217	5190	4418.002	6885	6078.999	7103.001
ENSG00000036054	TBC1D23	1098.001	899	1186.999	1278	1050.998	1178.001
ENSG00000036257	CUL3	5559	4468	4398.021	5812	5241	6267.001
ENSG00000036448	MYOM2	75	36	84	64.999	67	73
ENSG00000036473	OTC	5	9	12	10	7	4
ENSG00000036530	CYP46A1	6	7	6	12	16	2
ENSG00000036549	ZZZ3	3263.001	2545.001	2724.999	3467.999	3083.999	3494.999
ENSG00000036565	SLC18A1	3183	2750.999	2626.999	3122.999	3118	3368.002
ENSG00000036672	USP2	418	335	313	436.999	437	473
ENSG00000036828	CASR	1	1	1	0	0	0
ENSG00000037042	TUBG2	930	850.666	688.549	1013.273	1042.859	1022.607
ENSG00000037241	RPL26L1	1631.19	1361.777	2151.09	1608.489	1652.009	1690.427
ENSG00000037280	FLT4	17	13.011	19	28.999	16.018	14
ENSG00000037474	NSUN2	9202	7761	7806.999	9782	9474.999	10413
ENSG00000037637	FBXO42	2495	2008	1994.999	2809	2654	3015.001
ENSG00000037749	MFAP3	4927.001	3512.001	3432.001	4975	4110.999	4982.002
ENSG00000037757	MRI1	1964	1785.999	1702.407	2164.001	2180	2240.001
ENSG00000037897	METTL1	1060	931.997	1166.994	1168.52	1158.887	1231.997
ENSG00000037965	HOXC8	34	27	20	29	27	49.063
ENSG00000038002	AGA	507	512	699	587.999	527	634.999
ENSG00000038210	PI4K2B	310	293	316	361.001	344	380
ENSG00000038219	BOD1L1	8484.001	7030.659	4984.113	9530.999	8843	10392.999
ENSG00000038274	MAT2B	3811.001	3428	4866.001	3934	4058.001	4148
ENSG00000038295	TLL1	0	0	0	1	0	0
ENSG00000038358	EDC4	8411.591	7252.129	5442.226	8432.379	8486.984	9671.592
ENSG00000038382	TRIO	22357.999	18875.998	13829.447	23795.877	23703.001	26628.001
ENSG00000038427	VCAN	2311.001	1654.001	1303	2449.001	2146	2543
ENSG00000038532	CLEC16A	4767.685	3868	2885	4848	4911.999	5601
ENSG00000038945	MSR1	0	1	0	0	1	0
ENSG00000039068	CDH1	32.001	31	27	38	30	38
ENSG00000039123	MTREX	4661	3492	2961	4587.001	3854	4376
ENSG00000039139	DNAH5	38	32	45.001	45	44	50
ENSG00000039319	ZFYVE16	2705.001	2087.999	1875	2893.001	2420	2739.001
ENSG00000039523	RIPOR1	5594	5109	3701.001	5825	6235.001	6855.999
ENSG00000039537	C6	151	91	101	127	136	168.001
ENSG00000039560	RAI14	2372.001	1936.001	1966.001	2410.001	2503	2743
ENSG00000039600	SOX30	7	3	2	5	1	6
ENSG00000039650	PNKP	3129.999	3205	3134	3984.001	3946.002	4128.001
ENSG00000039987	BEST2	1	0	1	3	2	3
ENSG00000040199	PHLPP2	1270	1048	767	1362	1315.001	1464.001
ENSG00000040275	SPDL1	3228.001	2702	2642.002	3546	3176	3187
ENSG00000040341	STAU2	3656.723	2837.098	3145.001	3507.127	3397.006	3774.908
ENSG00000040487	SLC66A1	1113.001	927	928.001	1172.999	1262.999	1375.001
ENSG00000040531	CTNS	1447	1195	1118	1439.007	1418	1660
ENSG00000040608	RTN4R	703.288	590	540	702	671.999	802
ENSG00000040633	PHF23	6006	5363	6517.999	6398	6884.999	7288.999
ENSG00000040731	CDH10	0	0	0	0	0	0
ENSG00000040933	INPP4A	3844.001	3285.001	2788.999	4226.001	4089	4646.001
ENSG00000041353	RAB27B	22	14	29	23	29	19
ENSG00000041357	PSMA4	7439.003	6039	8625.999	7406.003	6423	6790
ENSG00000041515	MYO16	1101	869	1119	1066	1051	1094
ENSG00000041802	LSG1	4419.999	3741.999	3526.953	4550	4551.999	5193
ENSG00000041880	PARP3	689.001	591	574.001	721.999	769	784.001
ENSG00000041982	TNC	1312.999	1093	871	1257.999	1272.001	1458
ENSG00000041988	THAP3	1310	1228.999	1551	1475	1536.004	1561.999
ENSG00000042062	RIPOR3	352	414.001	343	455	450.001	473
ENSG00000042088	TDP1	2743.999	2320.001	2555.999	2974.001	2869.001	3126.001
ENSG00000042286	AIFM2	393.001	375	355	436	389.001	525
ENSG00000042304	C2orf83	0	0	0	0	0	0
ENSG00000042317	SPATA7	299	216.001	317.999	289	293.999	290
ENSG00000042429	MED17	2336.109	1690.642	1808.304	2503.364	2222.18	2326.739
ENSG00000042445	RETSAT	1393.998	1305.001	1179	1448	1544.999	1587.994
ENSG00000042493	CAPG	24	13	32.001	33	20	40
ENSG00000042753	AP2S1	8536	7483	13236.997	8699.999	9309	9604.001
ENSG00000042781	USH2A	49	34	32	43	47	59
ENSG00000042813	ZPBP	0	0	0	0	0	0
ENSG00000042832	TG	2	2	9	11	9	19
ENSG00000042980	ADAM28	0	1	0	0	0	0
ENSG00000043039	BARX2	1	1	3	0	1	0
ENSG00000043093	DCUN1D1	1124.979	934.897	1113.998	1132.926	1131.951	1125.949
ENSG00000043143	JADE2	1045	935.002	827	1107.001	1131	1341.002
ENSG00000043355	ZIC2	0	1	3	0	0	4.53
ENSG00000043462	LCP2	5	0	9	4	7	4
ENSG00000043514	TRIT1	1435	1258.001	1454	1625	1655.001	1558.998
ENSG00000043591	ADRB1	1	0	0	0	0	0
ENSG00000044012	GUCA2B	0	0	0	1	0	0
ENSG00000044090	CUL7	5192.329	4695.664	3492.309	5669.961	5781.601	6292.633
ENSG00000044115	CTNNA1	16606.96	13776	12620.001	16963	16602.991	18247
ENSG00000044446	PHKA2	2125	1919.001	1438.001	2343.191	2357	2392.999
ENSG00000044459	CNTLN	1393.999	1061	919	1521.999	1297.999	1450
ENSG00000044524	EPHA3	0	0	0	1	0	0
ENSG00000044574	HSPA5	21115.863	18073.712	18167.856	21780.291	22185.926	24496.058
ENSG00000046604	DSG2	0	0	0	0	1	2
ENSG00000046647	GEMIN8	1970	1818.001	2256	2303.001	2306	2440
ENSG00000046651	OFD1	2138.999	2032	1681	2530.989	2473.989	2400.001
ENSG00000046653	GPM6B	580	499.999	540	598	575	543
ENSG00000046774	MAGEC2	35	27	41	31	35	43
ENSG00000046889	PREX2	0	0	0	0	0	0
ENSG00000047056	WDR37	1834	1549.002	1317	1994.998	1940	2121
ENSG00000047188	YTHDC2	2334.001	1960	1735	2619.999	2452	2546.999
ENSG00000047230	CTPS2	3416	3062.998	3210	3915	3596	3868.001
ENSG00000047249	ATP6V1H	2293.002	1914.002	2745.999	2485	2273.999	2503.002
ENSG00000047315	POLR2B	13805.999	10852	10187.002	13955.001	12521	13854.002
ENSG00000047346	ATOSA	760	708	600.998	836.001	766.001	807
ENSG00000047365	ARAP2	0	0	1	0	0	0
ENSG00000047410	TPR	23287	19939.519	14418.999	25401	23951.999	27151.001
ENSG00000047457	CP	1	0	2	3	0	1
ENSG00000047578	KATNIP	1746	1577	1141	2043	1947.999	2207.999
ENSG00000047579	DTNBP1	734	686	721	778	815.999	923
ENSG00000047597	XK	90	74	67	107	82	104
ENSG00000047617	ANO2	1	0	0	0	0	0
ENSG00000047621	C12orf4	1204.001	869	1032	1168.001	1026.999	1084.996
ENSG00000047634	SCML1	556	468.966	502.319	600	581	572.999
ENSG00000047644	WWC3	2171.892	1897	1378	2451.016	2495	2584
ENSG00000047648	ARHGAP6	33	44	26	37	39.004	39
ENSG00000047662	FAM184B	31	45	33	33	57	51
ENSG00000047849	MAP4	19339	16075	13096.998	19454.001	20130	22300.002
ENSG00000047932	GOPC	2581.001	2230.251	2273	2948.001	2728	3200.001
ENSG00000047936	ROS1	0	0	0	0	0	0
ENSG00000048028	USP28	2676.999	2062	1821.001	2613.999	2410.999	2711.001
ENSG00000048052	HDAC9	10262.541	8724	9051.998	10745.776	10735.001	12014
ENSG00000048140	TSPAN17	4518	3983	4447.001	4930.999	5107.999	5354
ENSG00000048162	NOP16	3191.999	3064	4937.999	3833	3987	4105.999
ENSG00000048342	CC2D2A	1077	896	935	1176	1204	1288
ENSG00000048392	RRM2B	637	508	580	729	708.001	657.001
ENSG00000048405	ZNF800	1510.999	1331.001	1115	1642	1471	1791
ENSG00000048462	TNFRSF17	0	0	0	1	0	0
ENSG00000048471	SNX29	1597.957	1264.999	978	1823.001	1574.998	1944.955
ENSG00000048540	LMO3	1246.999	1049.999	1261	1376.998	1373.002	1420
ENSG00000048544	MRPS10	2564.071	2077	2640.925	2664.001	2514.924	2535
ENSG00000048545	GUCA1A	392	348	522.172	435	400	425
ENSG00000048649	RSF1	7108.312	5823.577	4400.484	7352.299	7087.305	8505.801
ENSG00000048707	VPS13D	3362	2646	1971.999	3562.001	3456.999	3901
ENSG00000048740	CELF2	145	122	82	111	105.004	138
ENSG00000048828	FAM120A	9894.841	7903.865	6752.833	10389.95	10105.195	11401.851
ENSG00000048991	R3HDM1	6780	5380.001	4303.999	6505.999	6291.001	7182.001
ENSG00000049089	COL9A2	913.999	884.001	818.001	1003.999	1126	1220
ENSG00000049130	KITLG	197	138	138	194	185.999	221
ENSG00000049167	ERCC8	1291.001	1084.999	1048.999	1370.165	1268.001	1442.999
ENSG00000049192	ADAMTS6	86	58	60.999	64	67	70.351
ENSG00000049239	H6PD	4207	3407	2547	4363	4381	5009
ENSG00000049245	VAMP3	2375	2071.001	1866	2489	2412	2493.001
ENSG00000049246	PER3	1964	1671.999	1335.001	2143	2066.001	2402
ENSG00000049247	UTS2	0	0	0	0	0	0
ENSG00000049249	TNFRSF9	3	0	0	0	1	2
ENSG00000049283	EPN3	4	4	3.049	4.044	4.099	3.02
ENSG00000049323	LTBP1	231	176.001	133	233	234	274
ENSG00000049449	RCN1	4313.642	3644.719	4630.408	5276.9	4927.618	5583.615
ENSG00000049540	ELN	7989.999	6578	5873.999	7709.001	8186.003	9371.001
ENSG00000049541	RFC2	8507.001	7284	12498	9416.001	9530.001	10054.001
ENSG00000049618	ARID1B	12884	10363.999	7794.437	13181.182	12491.004	15009.996
ENSG00000049656	CLPTM1L	11913	9975	9836.002	12392.999	11941.001	13569.999
ENSG00000049759	NEDD4L	1720	1436.998	1242.998	1751.001	1877.999	2101.001
ENSG00000049768	FOXP3	55	44	31	32	42	47
ENSG00000049769	PPP1R3F	1223	1174	1141	1326.999	1373	1554
ENSG00000049860	HEXB	1231	1038.001	1151	1204.999	1176	1321.999
ENSG00000049883	PTCD2	869.001	729.268	745.999	1026	950	981.001
ENSG00000050030	NEXMIF	977	733	617	1010	981	1155
ENSG00000050130	JKAMP	2016	1460.002	2077	2005.001	1654	1793
ENSG00000050165	DKK3	4019.999	3273.999	3240.001	3980	3704.999	4306
ENSG00000050327	ARHGEF5	0	0	0	2	0	0
ENSG00000050344	NFE2L3	2296	1681	1672.023	2244.997	2041	2366.999
ENSG00000050393	MCUR1	4108.001	3282	3684	4209	3873	4310.998
ENSG00000050405	LIMA1	3430.001	2857	3479	3510.999	3590.999	4013.001
ENSG00000050426	LETMD1	2101	1744.002	1659.002	2220.999	2093.002	1982
ENSG00000050438	SLC4A8	4854	3809.999	2918	5233.999	4589.999	5361
ENSG00000050555	LAMC3	44.457	34	22.29	31.937	27	37
ENSG00000050628	PTGER3	68	46	72	75.999	82	85.993
ENSG00000050730	TNIP3	0	0	0	0	0	0
ENSG00000050748	MAPK9	1894	1604.001	1677.001	2017	1888.999	2053
ENSG00000050767	COL23A1	164	154	120	160	205	206
ENSG00000050820	BCAR1	4723.359	3921.002	3398.997	4468.393	4706.403	5541.99
ENSG00000051009	FHIP1B	1500	1369.999	1083	1757.999	1699	1837
ENSG00000051108	HERPUD1	2084	1798.001	2307.001	2100.001	2173	2339
ENSG00000051128	HOMER3	1888.519	1721.552	1762	2015	2070.557	2411.999
ENSG00000051180	RAD51	3369	2768.001	3557.999	3726.001	3538	3773.001
ENSG00000051341	POLQ	2326.001	1762.999	1530.999	2453	2411.999	2474
ENSG00000051382	PIK3CB	905.999	734	639.001	994.999	748	910.999
ENSG00000051523	CYBA	1527	1346.999	2264.999	1496.999	1738.001	1865.001
ENSG00000051596	THOC3	5531.115	4748.985	6775.14	5719.405	5495.799	6208.86
ENSG00000051620	HEBP2	369.999	340	566	483	454	462
ENSG00000051825	MPHOSPH9	2727.433	2283.267	1855.055	3170.975	2773.821	3033.5
ENSG00000052126	PLEKHA5	823.001	659	590	790	789	833.999
ENSG00000052344	PRSS8	7	6	6	6	1	7
ENSG00000052723	SIKE1	1874.001	1582.001	1814	2106.999	1941	2179.999
ENSG00000052749	RRP12	8219	6871	5732.999	8553.999	8776.001	9955.999
ENSG00000052795	FNIP2	1854.001	1520.001	1334	1985	1911	2309
ENSG00000052802	MSMO1	1123	1060	1613.999	1143	1216	1241
ENSG00000052841	TTC17	5580	5030.001	4460	6127	5935.001	6327
ENSG00000052850	ALX4	6	3	3	5	11	9
ENSG00000053108	FSTL4	189	165	173	158	215	189
ENSG00000053254	FOXN3	11818.001	9629	7772	12646.968	12262.999	13738
ENSG00000053328	METTL24	18	11	11	18	15	13
ENSG00000053371	AKR7A2	2391.983	1987.513	2863.679	2524.317	2530.303	2700.193
ENSG00000053372	MRTO4	6547	5927	9315.999	7577.993	7626	7954
ENSG00000053438	NNAT	14798	12077	15702	14084.999	14658	15579
ENSG00000053501	USE1	904	840.001	1181	1122.239	1207.001	1181.999
ENSG00000053524	MCF2L2	233.999	190.999	142.999	227.001	247	259
ENSG00000053702	NRIP2	3	0	1.006	5	2	5
ENSG00000053747	LAMA3	116	131	135	173.999	180	185
ENSG00000053770	AP5M1	1799	1379	1501	1985.999	1681	1849
ENSG00000053900	ANAPC4	878	824	715	1092.001	963	879.999
ENSG00000053918	KCNQ1	1215.001	1045.001	882	1151	1113.999	1372.001
ENSG00000054116	TRAPPC3	2715	2398.999	3340.001	3017.001	3069	3188
ENSG00000054118	THRAP3	15585.999	13863	11628.999	16859.999	17462.986	19076.996
ENSG00000054148	PHPT1	4876	4127	6813.001	4729.001	5197	5349
ENSG00000054179	ENTPD2	47	43.44	18	33	38	37
ENSG00000054219	LY75	0	3	2	1	1	1
ENSG00000054267	ARID4B	4274.298	3691.878	3637.012	5101.688	4604.513	5365.084
ENSG00000054277	OPN3	2417.958	2008.959	2492.141	2528.122	2552.48	2728.244
ENSG00000054282	SDCCAG8	1939	1634.999	1686	2165	1943.001	2275.999
ENSG00000054356	PTPRN	8349	7270	6062.002	8473	8938.001	9898
ENSG00000054392	HHAT	2139.001	1815	2036.001	2343.999	2327	2504.001
ENSG00000054523	KIF1B	15745.001	12376.001	9421.999	16938	15719.999	18484
ENSG00000054598	FOXC1	3128.004	2388.002	1866.018	2699	2758	3201.498
ENSG00000054611	TBC1D22A	2014.001	1837.001	1815	2057	2146.001	2292.999
ENSG00000054654	SYNE2	18419.001	14687.002	9585.997	20945.998	19362.001	23028.999
ENSG00000054690	PLEKHH1	745	659	462.999	849.001	853	911.999
ENSG00000054793	ATP9A	7238	5704	4481	7085	7017	8332
ENSG00000054796	SPO11	0	0	0	0	0	0
ENSG00000054803	CBLN4	1207	1043	1111	1296	1301	1480
ENSG00000054938	CHRDL2	0	0	3	0	0	0
ENSG00000054965	FAM168A	10935	9142	7281	11635.999	11433.455	13264
ENSG00000054967	RELT	1642.001	1596	1444	1940	1963	1996
ENSG00000054983	GALC	1359.999	1128.001	1099.001	1390.999	1317.999	1410.999
ENSG00000055044	NOP58	6468.998	5010	6337.999	6800	5891	6563.998
ENSG00000055070	SZRD1	16503.001	13803	15626	16926	17117	18591
ENSG00000055118	KCNH2	24349.52	20086.649	16060	23618.97	23771.853	27259.968
ENSG00000055130	CUL1	7983.001	6500.999	6445	8216.999	7549.997	8337.999
ENSG00000055147	FAM114A2	1290	1244.001	1614	1465	1500.001	1515.999
ENSG00000055163	CYFIP2	9338.999	7651.422	6550	9177.001	9518	10674.999
ENSG00000055208	TAB2	5254.999	3806	3786	4733.001	4228	4608.001
ENSG00000055211	GINM1	626	469	597.052	638	583	686
ENSG00000055332	EIF2AK2	4710	3909.002	3005	5059.001	4747.989	5496.973
ENSG00000055483	USP36	4962.259	4559.999	3234.001	5667.002	5492.999	5890.999
ENSG00000055609	KMT2C	10747.001	8248.858	5332.999	11526.849	11065.375	13018.701
ENSG00000055732	MCOLN3	0	0	0	0	1	2
ENSG00000055813	CCDC85A	0	1	0	0	0	0
ENSG00000055917	PUM2	13363	10130.001	9078.001	13227.001	11788	13617
ENSG00000055950	MRPL43	3685	3331	6195.999	3767.001	3996	4028.999
ENSG00000055955	ITIH4	29.212	58.566	45.615	83.351	87.676	74.016
ENSG00000055957	ITIH1	0	0	0	3	0	0
ENSG00000056050	HPF1	1999.996	1673.051	2665.981	2248.998	2058.996	2288
ENSG00000056097	ZFR	6634.996	5178	5192	6564.993	5913	6772
ENSG00000056277	ZNF280C	912	720	633	959	838	948
ENSG00000056291	NPFFR2	893.999	572	661	814	667.999	779
ENSG00000056487	PHF21B	14306.001	11812	10181	14482.999	14355.002	16726
ENSG00000056558	TRAF1	86	86	66	80	118	87
ENSG00000056586	RC3H2	6680	5351	4519.999	6648.001	6169	7077
ENSG00000056736	IL17RB	196	161	185	179	205	183.001
ENSG00000056972	TRAF3IP2	176	151	197.998	134	165	185.001
ENSG00000056998	GYG2	583.997	555.995	496.999	634	650.99	756
ENSG00000057019	DCBLD2	2964.001	2499.001	2303.999	3110.001	2982.01	3432.274
ENSG00000057149	SERPINB3	0	0	0	0	0	0
ENSG00000057252	SOAT1	1719	1186	1236	1631	1492	1607
ENSG00000057294	PKP2	476.001	372.822	370.999	467.909	416.999	513
ENSG00000057468	MSH4	0	2	0	1	0	0
ENSG00000057593	F7	30	31	17	29	40	39
ENSG00000057608	GDI2	17198.267	14121.33	16706.375	16887.765	16340.349	17176.468
ENSG00000057657	PRDM1	0	1	1	2	1	0
ENSG00000057663	ATG5	1130	800.999	1139	1072.999	953	1004
ENSG00000057704	TMCC3	87	81	79	113	100	125
ENSG00000057757	PITHD1	3176	2866	3242	3537.999	3443	3734
ENSG00000057935	MTA3	8100.002	6601.999	6207.001	7989.002	7559	8317.255
ENSG00000058056	USP13	4036.579	3376.937	2818.008	4390.685	3996.868	4754.828
ENSG00000058063	ATP11B	2159	1667	1405	2303.001	2074	2221
